,chrom,start,end,region,is_bad_bin,log2_insulation_score_400000,n_valid_pixels_400000,boundary_strength_400000,is_boundary_400000
9988,chr5,119000000,119100000,chr5,False,-0.37116083429273006,13.0,,False
9989,chr5,119100000,119200000,chr5,False,0.17061199782183686,13.0,,False
9990,chr5,119200000,119300000,chr5,False,0.26722292306081624,13.0,,False
9991,chr5,119300000,119400000,chr5,False,0.0068434694725452525,13.0,,False
9992,chr5,119400000,119500000,chr5,False,-0.6122181772992342,13.0,0.8794411003600504,True
9993,chr5,119500000,119600000,chr5,False,-0.5940245531668492,13.0,,False
9994,chr5,119600000,119700000,chr5,False,-0.3248174253505356,13.0,,False
9995,chr5,119700000,119800000,chr5,False,-0.2203994396509228,13.0,,False
9996,chr5,119800000,119900000,chr5,False,-0.23696276467056532,13.0,,False
9997,chr5,119900000,120000000,chr5,False,-0.3093783431107305,13.0,0.08897890345980769,False
9998,chr5,120000000,120100000,chr5,False,-0.11795235399579017,13.0,,False
9999,chr5,120100000,120200000,chr5,False,0.18976638205220947,13.0,,False
10000,chr5,120200000,120300000,chr5,False,0.3165891869297858,13.0,,False
10001,chr5,120300000,120400000,chr5,False,0.32017845306292614,13.0,,False
10002,chr5,120400000,120500000,chr5,False,0.1816045414113575,13.0,,False
10003,chr5,120500000,120600000,chr5,False,0.05011795190655827,13.0,,False
10004,chr5,120600000,120700000,chr5,False,0.029198419539056778,13.0,,False
10005,chr5,120700000,120800000,chr5,False,-0.1899432186472117,13.0,0.4372844708262583,False
10006,chr5,120800000,120900000,chr5,False,-0.18065087613336442,13.0,,False
10007,chr5,120900000,121000000,chr5,False,-0.11173585678399134,13.0,,False
10008,chr5,121000000,121100000,chr5,False,0.17505041624331494,13.0,,False
10009,chr5,121100000,121200000,chr5,False,0.24734125217904665,13.0,,False
10010,chr5,121200000,121300000,chr5,False,0.24133438552287678,13.0,,False
10011,chr5,121300000,121400000,chr5,False,0.03527617129242707,13.0,,False
10012,chr5,121400000,121500000,chr5,False,-0.07082512593613333,13.0,0.09649975802166286,False
10013,chr5,121500000,121600000,chr5,False,-0.02984924788455273,13.0,,False
10014,chr5,121600000,121700000,chr5,False,0.025674632085529538,13.0,,False
10015,chr5,121700000,121800000,chr5,False,-0.25191662640228174,13.0,,False
10016,chr5,121800000,121900000,chr5,False,-0.5031168933594491,13.0,,False
10017,chr5,121900000,122000000,chr5,False,-0.6242675668233402,13.0,0.9444460198862663,True
10018,chr5,122000000,122100000,chr5,False,-0.6027772213137008,13.0,,False
10019,chr5,122100000,122200000,chr5,False,-0.2251943911271202,13.0,,False
10020,chr5,122200000,122300000,chr5,False,0.10056569457371699,13.0,,False
10021,chr5,122300000,122400000,chr5,False,0.1608821933727229,13.0,,False
10022,chr5,122400000,122500000,chr5,False,0.09209192042489249,13.0,,False
10023,chr5,122500000,122600000,chr5,False,0.024468423907962254,13.0,0.13641376946476064,False
10024,chr5,122600000,122700000,chr5,False,0.07240136821652089,13.0,,False
10025,chr5,122700000,122800000,chr5,False,0.24809378880679628,13.0,,False
10026,chr5,122800000,122900000,chr5,False,0.33086456851410967,13.0,,False
10027,chr5,122900000,123000000,chr5,False,0.41843938897514327,13.0,,False
10028,chr5,123000000,123100000,chr5,False,0.44867954726195763,13.0,,False
10029,chr5,123100000,123200000,chr5,False,0.30214415432392727,13.0,,False
10030,chr5,123200000,123300000,chr5,False,0.14387591104652767,13.0,,False
10031,chr5,123300000,123400000,chr5,False,-0.07293314071287316,13.0,,False
10032,chr5,123400000,123500000,chr5,False,-0.5204402385744007,13.0,,False
10033,chr5,123500000,123600000,chr5,False,-0.8507956930719492,13.0,1.299475240333907,True
10034,chr5,123600000,123700000,chr5,False,-0.5862126475236862,13.0,,False
10035,chr5,123700000,123800000,chr5,False,-0.3010461748640379,13.0,,False
10036,chr5,123800000,123900000,chr5,False,0.07805416741751725,13.0,,False
10037,chr5,123900000,124000000,chr5,False,0.40172929616102715,13.0,,False
10038,chr5,124000000,124100000,chr5,False,0.4576784081476224,13.0,,False
10039,chr5,124100000,124200000,chr5,False,0.4089060264481426,13.0,0.04877238169947978,False
10040,chr5,124200000,124300000,chr5,False,0.41832856092712406,13.0,,False
10041,chr5,124300000,124400000,chr5,False,0.5124614163773679,13.0,,False
10042,chr5,124400000,124500000,chr5,False,0.6140698894611388,13.0,,False
10043,chr5,124500000,124600000,chr5,False,0.45210097872133503,13.0,,False
10044,chr5,124600000,124700000,chr5,False,0.3807950995402874,13.0,,False
10045,chr5,124700000,124800000,chr5,False,0.28725210635455617,13.0,0.2887844461568178,False
10046,chr5,124800000,124900000,chr5,False,0.41509326286796233,13.0,,False
10047,chr5,124900000,125000000,chr5,False,0.4881144673570569,13.0,,False
10048,chr5,125000000,125100000,chr5,False,0.576036552511374,13.0,,False
10049,chr5,125100000,125200000,chr5,False,0.5690573429956747,13.0,,False
10050,chr5,125200000,125300000,chr5,False,0.46345855236853967,13.0,,False
10051,chr5,125300000,125400000,chr5,False,0.32891655879155435,13.0,0.07852816482982528,False
10052,chr5,125400000,125500000,chr5,False,0.3304653678936393,13.0,,False
10053,chr5,125500000,125600000,chr5,False,0.4074447236213796,13.0,,False
10054,chr5,125600000,125700000,chr5,False,0.3944880199784173,13.0,,False
10055,chr5,125700000,125800000,chr5,False,0.39350056311689535,13.0,,False
10056,chr5,125800000,125900000,chr5,False,0.3171470667777514,13.0,0.02752623809043292,False
10057,chr5,125900000,126000000,chr5,False,0.3332762295670642,13.0,,False
10058,chr5,126000000,126100000,chr5,False,0.3446733048681843,13.0,,False
10059,chr5,126100000,126200000,chr5,False,0.28452378596619643,13.0,0.052782690588396686,False
10060,chr5,126200000,126300000,chr5,False,0.2932325230036097,13.0,,False
10061,chr5,126300000,126400000,chr5,False,0.3373064765545931,13.0,,False
10062,chr5,126400000,126500000,chr5,False,0.20446636742587213,13.0,,False
10063,chr5,126500000,126600000,chr5,False,0.14635047164982545,13.0,,False
10064,chr5,126600000,126700000,chr5,False,-0.10979291043474859,13.0,0.7238627998958874,True
10065,chr5,126700000,126800000,chr5,False,0.020348672679220425,13.0,,False
10066,chr5,126800000,126900000,chr5,False,0.2977684870862754,13.0,,False
10067,chr5,126900000,127000000,chr5,False,0.5038982412452079,13.0,,False
10068,chr5,127000000,127100000,chr5,False,0.6191488493499449,13.0,,False
10069,chr5,127100000,127200000,chr5,False,0.6909628295762346,13.0,,False
10070,chr5,127200000,127300000,chr5,False,0.4958704996495277,13.0,,False
10071,chr5,127300000,127400000,chr5,False,0.059183083132299405,13.0,,False
10072,chr5,127400000,127500000,chr5,False,-0.3609149922577008,13.0,0.9612429429289135,True
10073,chr5,127500000,127600000,chr5,False,-0.30801950794602206,13.0,,False
10074,chr5,127600000,127700000,chr5,False,-0.09564972878701404,13.0,,False
10075,chr5,127700000,127800000,chr5,False,0.3144494403443907,13.0,,False
10076,chr5,127800000,127900000,chr5,False,0.6003279506712127,13.0,,False
10077,chr5,127900000,128000000,chr5,False,0.561610637357341,13.0,,False
10078,chr5,128000000,128100000,chr5,False,0.3922263657816342,13.0,,False
10079,chr5,128100000,128200000,chr5,False,0.1356716772213352,13.0,,False
10080,chr5,128200000,128300000,chr5,False,0.12219429590197452,13.0,0.27493951459580723,False
10081,chr5,128300000,128400000,chr5,False,0.21553475689236207,13.0,,False
10082,chr5,128400000,128500000,chr5,False,0.29637456101175336,13.0,,False
10083,chr5,128500000,128600000,chr5,False,0.39713381049778174,13.0,,False
10084,chr5,128600000,128700000,chr5,False,0.05859228174297341,13.0,,False
10085,chr5,128700000,128800000,chr5,False,-0.15626879818226724,13.0,,False
10086,chr5,128800000,128900000,chr5,False,-0.31715194766747357,13.0,,False
10087,chr5,128900000,129000000,chr5,False,-0.5203896139319993,13.0,1.211352443508234,True
10088,chr5,129000000,129100000,chr5,False,-0.4166804621918567,13.0,,False
10089,chr5,129100000,129200000,chr5,False,-0.24434429443281525,13.0,,False
10090,chr5,129200000,129300000,chr5,False,-0.10480155935879025,13.0,,False
10091,chr5,129300000,129400000,chr5,False,-0.07947755810215963,13.0,,False
10092,chr5,129400000,129500000,chr5,False,0.0946936276306663,13.0,,False
10093,chr5,129500000,129600000,chr5,False,0.005737408526246954,13.0,,False
10094,chr5,129600000,129700000,chr5,False,-0.24632269454237593,13.0,,False
10095,chr5,129700000,129800000,chr5,False,-0.4958402460023379,13.0,0.5905338736330041,True
10096,chr5,129800000,129900000,chr5,False,-0.4155154821983152,13.0,,False
10097,chr5,129900000,130000000,chr5,False,-0.31560106936095955,13.0,,False
10098,chr5,130000000,130100000,chr5,False,-0.21466324241074214,13.0,,False
10099,chr5,130100000,130200000,chr5,False,-0.09727673402209733,13.0,,False
10100,chr5,130200000,130300000,chr5,False,-0.10681057358671059,13.0,0.009533839564613261,False
10101,chr5,130300000,130400000,chr5,False,0.05142361292670567,13.0,,False
10102,chr5,130400000,130500000,chr5,False,0.35321871601401456,13.0,,False
10103,chr5,130500000,130600000,chr5,False,0.3046629031950829,13.0,,False
10104,chr5,130600000,130700000,chr5,False,0.1665762875094202,13.0,,False
10105,chr5,130700000,130800000,chr5,False,-0.1814491058357626,13.0,,False
10106,chr5,130800000,130900000,chr5,False,-0.21004704546042452,13.0,,False
10107,chr5,130900000,131000000,chr5,False,-0.4156811452223145,13.0,0.768899861236329,True
10108,chr5,131000000,131100000,chr5,False,-0.2624560645213204,13.0,,False
10109,chr5,131100000,131200000,chr5,False,-0.20694050539396064,13.0,,False
10110,chr5,131200000,131300000,chr5,False,-0.16888054220639545,13.0,,False
10111,chr5,131300000,131400000,chr5,False,-0.12208346829925706,13.0,,False
10112,chr5,131400000,131500000,chr5,False,-0.014832914517891151,13.0,,False
10113,chr5,131500000,131600000,chr5,False,-0.02566171494208265,13.0,0.0108288004241915,False
10114,chr5,131600000,131700000,chr5,False,0.12563972425619463,13.0,,False
10115,chr5,131700000,131800000,chr5,False,0.40181915710040905,13.0,,False
10116,chr5,131800000,131900000,chr5,False,0.39222743156401163,13.0,,False
10117,chr5,131900000,132000000,chr5,False,0.16967672379687226,13.0,,False
10118,chr5,132000000,132100000,chr5,False,-0.04693860347862001,13.0,,False
10119,chr5,132100000,132200000,chr5,False,-0.3031277132550486,13.0,0.7049468703554577,True
10120,chr5,132200000,132300000,chr5,False,-0.17365703927377504,13.0,,False
10121,chr5,132300000,132400000,chr5,False,0.09659793014894379,13.0,,False
10122,chr5,132400000,132500000,chr5,False,0.4440804348042228,13.0,,False
10123,chr5,132500000,132600000,chr5,False,0.8307867603185609,13.0,,False
10124,chr5,132600000,132700000,chr5,False,0.8656904920296351,13.0,,False
10125,chr5,132700000,132800000,chr5,False,0.62669520367734,13.0,,False
10126,chr5,132800000,132900000,chr5,False,0.08507375335539252,13.0,,False
10127,chr5,132900000,133000000,chr5,False,-0.3241284190512008,13.0,,False
10128,chr5,133000000,133100000,chr5,False,-0.3712206609078642,13.0,1.1712330197505576,True
10129,chr5,133100000,133200000,chr5,False,-0.15944841708221758,13.0,,False
10130,chr5,133200000,133300000,chr5,False,0.1101909365007187,13.0,,False
10131,chr5,133300000,133400000,chr5,False,0.35434248385131845,13.0,,False
10132,chr5,133400000,133500000,chr5,False,0.6246913763730576,13.0,,False
10133,chr5,133500000,133600000,chr5,False,0.8000123588426933,13.0,,False
10134,chr5,133600000,133700000,chr5,False,0.7886861164850507,13.0,,False
10135,chr5,133700000,133800000,chr5,False,0.44255423486988854,13.0,,False
10136,chr5,133800000,133900000,chr5,False,-0.08520349563089163,13.0,,False
10137,chr5,133900000,134000000,chr5,False,-0.661325821145814,13.0,,False
10138,chr5,134000000,134100000,chr5,False,-0.7301903971405387,13.0,1.5958808891701737,True
10139,chr5,134100000,134200000,chr5,False,-0.5174177949647386,13.0,,False
10140,chr5,134200000,134300000,chr5,False,0.08387051470076082,13.0,,False
10141,chr5,134300000,134400000,chr5,False,0.7852490269853571,13.0,,False
10142,chr5,134400000,134500000,chr5,False,1.0663189880809258,13.0,,False
10143,chr5,134500000,134600000,chr5,False,0.8671523947885857,13.0,,False
10144,chr5,134600000,134700000,chr5,False,0.32229476706516746,13.0,,False
10145,chr5,134700000,134800000,chr5,False,-0.37452092771708356,13.0,,False
10146,chr5,134800000,134900000,chr5,False,-0.41463411034646286,13.0,0.9298974750101356,True
10147,chr5,134900000,135000000,chr5,False,-0.06396562038827998,13.0,,False
10148,chr5,135000000,135100000,chr5,False,0.2405897081529163,13.0,,False
10149,chr5,135100000,135200000,chr5,False,0.5152633646636728,13.0,,False
10150,chr5,135200000,135300000,chr5,False,0.47122008012101146,13.0,,False
10151,chr5,135300000,135400000,chr5,False,0.2629752056671828,13.0,,False
10152,chr5,135400000,135500000,chr5,False,0.06299147525436792,13.0,0.10577163144115372,False
10153,chr5,135500000,135600000,chr5,False,0.13886830753023782,13.0,,False
10154,chr5,135600000,135700000,chr5,False,0.16876310669552164,13.0,,False
10155,chr5,135700000,135800000,chr5,False,0.13256954737054086,13.0,,False
10156,chr5,135800000,135900000,chr5,False,0.1191192637710439,13.0,0.04470003438710554,False
10157,chr5,135900000,136000000,chr5,False,0.16381929815814944,13.0,,False
10158,chr5,136000000,136100000,chr5,False,0.11032696734757193,13.0,,False
10159,chr5,136100000,136200000,chr5,False,-0.11554269995146228,13.0,,False
10160,chr5,136200000,136300000,chr5,False,-0.6930145423003922,13.0,1.759333530381318,True
10161,chr5,136300000,136400000,chr5,False,-0.674224815165632,13.0,,False
10162,chr5,136400000,136500000,chr5,False,-0.2592602884952524,13.0,,False
10163,chr5,136500000,136600000,chr5,False,-0.003032664746519388,13.0,,False
10164,chr5,136600000,136700000,chr5,False,0.04783749517168411,13.0,,False
10165,chr5,136700000,136800000,chr5,False,0.03993568948279241,13.0,,False
10166,chr5,136800000,136900000,chr5,False,-0.049522507981622665,13.0,,False
10167,chr5,136900000,137000000,chr5,False,-0.11504924162443653,13.0,0.16288673679612065,False
10168,chr5,137000000,137100000,chr5,False,-0.05148139054072648,13.0,,False
10169,chr5,137100000,137200000,chr5,False,-0.05551177893257457,13.0,0.0040303883918480915,False
10170,chr5,137200000,137300000,chr5,False,0.06339183649520905,13.0,,False
10171,chr5,137300000,137400000,chr5,False,0.09051021444630712,13.0,,False
10172,chr5,137400000,137500000,chr5,False,-0.03428609499495794,13.0,,False
10173,chr5,137500000,137600000,chr5,False,-0.32843516428499475,13.0,,False
10174,chr5,137600000,137700000,chr5,False,-0.5849971412731575,13.0,0.6755073557194646,True
10175,chr5,137700000,137800000,chr5,False,-0.4257985674047631,13.0,,False
10176,chr5,137800000,137900000,chr5,False,-0.17639418867348516,13.0,,False
10177,chr5,137900000,138000000,chr5,False,-0.2079865684350071,13.0,,False
10178,chr5,138000000,138100000,chr5,False,-0.2169536456311315,13.0,0.040559456957646345,False
10179,chr5,138100000,138200000,chr5,False,-0.17048178023745086,13.0,,False
10180,chr5,138200000,138300000,chr5,False,-0.1436756224833978,13.0,,False
10181,chr5,138300000,138400000,chr5,False,-0.3456998583856028,13.0,,False
10182,chr5,138400000,138500000,chr5,False,-0.3813042619287821,13.0,0.2376286394453843,False
10183,chr5,138500000,138600000,chr5,False,-0.20805996560352602,13.0,,False
10184,chr5,138600000,138700000,chr5,False,0.3709382910043366,13.0,,False
10185,chr5,138700000,138800000,chr5,False,0.8569198647935263,13.0,,False
10186,chr5,138800000,138900000,chr5,False,1.2727312218112268,13.0,,False
10187,chr5,138900000,139000000,chr5,False,1.5276473784028202,13.0,,False
10188,chr5,139000000,139100000,chr5,False,1.4789562806360352,13.0,,False
10189,chr5,139100000,139200000,chr5,False,1.1591035855271823,13.0,,False
10190,chr5,139200000,139300000,chr5,False,0.6699646284641791,13.0,,False
10191,chr5,139300000,139400000,chr5,False,0.13400027732781972,13.0,0.46931980567996345,False
10192,chr5,139400000,139500000,chr5,False,0.3013011406744576,13.0,,False
10193,chr5,139500000,139600000,chr5,False,0.46256087255436373,13.0,,False
10194,chr5,139600000,139700000,chr5,False,0.6033200830077832,13.0,,False
10195,chr5,139700000,139800000,chr5,False,0.5039467500241931,13.0,0.05622560312670599,False
10196,chr5,139800000,139900000,chr5,False,0.5601723531508991,13.0,,False
10197,chr5,139900000,140000000,chr5,False,0.5382293578942204,13.0,,False
10198,chr5,140000000,140100000,chr5,False,0.5088423072445465,13.0,,False
10199,chr5,140100000,140200000,chr5,False,0.2859974934108948,13.0,,False
10200,chr5,140200000,140300000,chr5,False,0.15953284939207324,13.0,0.01671621671567669,False
10201,chr5,140300000,140400000,chr5,False,0.17624906610774993,13.0,,False
10202,chr5,140400000,140500000,chr5,False,0.08225125963137395,13.0,,False
10203,chr5,140500000,140600000,chr5,False,-0.17991316144608666,13.0,,False
10204,chr5,140600000,140700000,chr5,False,-0.6642419494479187,13.0,,False
10205,chr5,140700000,140800000,chr5,False,-0.970978676212885,13.0,2.2599984414044245,True
10206,chr5,140800000,140900000,chr5,False,-0.6098462912661903,13.0,,False
10207,chr5,140900000,141000000,chr5,False,-0.160055721473254,13.0,,False
10208,chr5,141000000,141100000,chr5,False,0.10385864488168815,13.0,,False
10209,chr5,141100000,141200000,chr5,False,-0.024334953390122187,13.0,,False
10210,chr5,141200000,141300000,chr5,False,-0.07462020685815635,13.0,0.10522661569469027,False
10211,chr5,141300000,141400000,chr5,False,0.03060640883653392,13.0,,False
10212,chr5,141400000,141500000,chr5,False,-0.10957859795807276,13.0,,False
10213,chr5,141500000,141600000,chr5,False,-0.2890119633905995,13.0,0.39287060827228765,False
10214,chr5,141600000,141700000,chr5,False,-0.027095465977542397,13.0,,False
10215,chr5,141700000,141800000,chr5,False,0.15854196464880888,13.0,,False
10216,chr5,141800000,141900000,chr5,False,0.38825281105451637,13.0,,False
10217,chr5,141900000,142000000,chr5,False,0.3686043354831388,13.0,,False
10218,chr5,142000000,142100000,chr5,False,0.28455105805222003,13.0,0.10370175300229634,False
10219,chr5,142100000,142200000,chr5,False,0.5650811242656764,13.0,,False
10220,chr5,142200000,142300000,chr5,False,1.0525291615015318,13.0,,False
10221,chr5,142300000,142400000,chr5,False,1.2890197651915396,13.0,,False
10222,chr5,142400000,142500000,chr5,False,1.1696571834212974,13.0,,False
10223,chr5,142500000,142600000,chr5,False,0.8931623595657275,13.0,,False
10224,chr5,142600000,142700000,chr5,False,0.5244576988014366,13.0,,False
10225,chr5,142700000,142800000,chr5,False,0.34085174640718535,13.0,,False
10226,chr5,142800000,142900000,chr5,False,0.2960485581378457,13.0,0.5518183955137332,True
10227,chr5,142900000,143000000,chr5,False,0.31260751528049807,13.0,,False
10228,chr5,143000000,143100000,chr5,False,0.5360034654557121,13.0,,False
10229,chr5,143100000,143200000,chr5,False,0.7266328064984237,13.0,,False
10230,chr5,143200000,143300000,chr5,False,0.8478669536515789,13.0,,False
10231,chr5,143300000,143400000,chr5,False,0.7210771898628504,13.0,,False
10232,chr5,143400000,143500000,chr5,False,0.5974963050070478,13.0,0.11751336001643209,False
10233,chr5,143500000,143600000,chr5,False,0.7150096650234798,13.0,,False
10234,chr5,143600000,143700000,chr5,False,0.6741182746789112,13.0,,False
10235,chr5,143700000,143800000,chr5,False,0.5490412651160681,13.0,,False
10236,chr5,143800000,143900000,chr5,False,0.46945090363887787,13.0,,False
10237,chr5,143900000,144000000,chr5,False,0.09678088746172044,13.0,,False
10238,chr5,144000000,144100000,chr5,False,-0.40335973653067614,13.0,,False
10239,chr5,144100000,144200000,chr5,False,-1.054729396117926,13.0,,False
10240,chr5,144200000,144300000,chr5,False,-1.1266303962588209,13.0,2.4187020228372584,True
10241,chr5,144300000,144400000,chr5,False,-0.7275261011654367,13.0,,False
10242,chr5,144400000,144500000,chr5,False,-0.22438597320882206,13.0,,False
10243,chr5,144500000,144600000,chr5,False,0.16699434987421993,13.0,,False
10244,chr5,144600000,144700000,chr5,False,0.24968633929394188,13.0,,False
10245,chr5,144700000,144800000,chr5,False,0.21364315698921973,13.0,,False
10246,chr5,144800000,144900000,chr5,False,0.15213523412842922,13.0,,False
10247,chr5,144900000,145000000,chr5,False,0.08357368221548132,13.0,0.08568660660547357,False
10248,chr5,145000000,145100000,chr5,False,0.15941141716415816,13.0,,False
10249,chr5,145100000,145200000,chr5,False,0.1692602888209549,13.0,,False
10250,chr5,145200000,145300000,chr5,False,0.08309787263026586,13.0,,False
10251,chr5,145300000,145400000,chr5,False,0.04750625680371599,13.0,,False
10252,chr5,145400000,145500000,chr5,False,-0.029889860402355587,13.0,0.163326062027946,False
10253,chr5,145500000,145600000,chr5,False,-0.002275296741974956,13.0,,False
10254,chr5,145600000,145700000,chr5,False,0.10990444102666298,13.0,,False
10255,chr5,145700000,145800000,chr5,False,0.13343620162559042,13.0,,False
10256,chr5,145800000,145900000,chr5,False,0.08953437740666959,13.0,,False
10257,chr5,145900000,146000000,chr5,False,-0.16325785060067227,13.0,,False
10258,chr5,146000000,146100000,chr5,False,-0.3440174934363081,13.0,0.005841968373427264,False
10259,chr5,146100000,146200000,chr5,False,-0.33817552506288084,13.0,,False
10260,chr5,146200000,146300000,chr5,False,-0.35547436847237246,13.0,,False
10261,chr5,146300000,146400000,chr5,False,-0.43502066975354414,13.0,,False
10262,chr5,146400000,146500000,chr5,False,-0.6942637425887549,13.0,0.9439500818826968,True
10263,chr5,146500000,146600000,chr5,False,-0.6668021967265497,13.0,,False
10264,chr5,146600000,146700000,chr5,False,-0.17854256671617658,13.0,,False
10265,chr5,146700000,146800000,chr5,False,0.10334677606011392,13.0,,False
10266,chr5,146800000,146900000,chr5,False,0.31183235720749825,13.0,,False
10267,chr5,146900000,147000000,chr5,False,0.02684153509846679,13.0,,False
10268,chr5,147000000,147100000,chr5,False,-0.172874384294175,13.0,,False
10269,chr5,147100000,147200000,chr5,False,-0.2745779385184133,13.0,0.3021960604553451,False
10270,chr5,147200000,147300000,chr5,False,-0.11128206319716036,13.0,,False
10271,chr5,147300000,147400000,chr5,False,0.02761812193693178,13.0,,False
10272,chr5,147400000,147500000,chr5,False,-0.027645766476329218,13.0,,False
10273,chr5,147500000,147600000,chr5,False,-0.2031734027693013,13.0,,False
10274,chr5,147600000,147700000,chr5,False,-0.396634437571365,13.0,,False
10275,chr5,147700000,147800000,chr5,False,-0.5476854849963945,13.0,0.8595178422038927,True
10276,chr5,147800000,147900000,chr5,False,-0.535231787205919,13.0,,False
10277,chr5,147900000,148000000,chr5,False,-0.4595135229889154,13.0,,False
10278,chr5,148000000,148100000,chr5,False,-0.2718703388599879,13.0,,False
10279,chr5,148100000,148200000,chr5,False,-0.2412110710584749,13.0,,False
10280,chr5,148200000,148300000,chr5,False,-0.25779176825367994,13.0,0.016580697195205052,False
10281,chr5,148300000,148400000,chr5,False,-0.09969971073367748,13.0,,False
10282,chr5,148400000,148500000,chr5,False,0.07103083416949485,13.0,,False
10283,chr5,148500000,148600000,chr5,False,-0.056996562863405584,13.0,,False
10284,chr5,148600000,148700000,chr5,False,-0.12555395039219283,13.0,0.19658478456168768,False
10285,chr5,148700000,148800000,chr5,False,0.28521219017785254,13.0,,False
10286,chr5,148800000,148900000,chr5,False,0.3502951541512333,13.0,,False
10287,chr5,148900000,149000000,chr5,False,0.5203609244283046,13.0,,False
10288,chr5,149000000,149100000,chr5,False,0.3564406390025054,13.0,,False
10289,chr5,149100000,149200000,chr5,False,-0.01752275803749247,13.0,,False
10290,chr5,149200000,149300000,chr5,False,-0.3666610436714739,13.0,0.8870219680997785,True
10291,chr5,149300000,149400000,chr5,False,-0.18573409413420888,13.0,,False
10292,chr5,149400000,149500000,chr5,False,0.26301898526775064,13.0,,False
10293,chr5,149500000,149600000,chr5,False,0.6073491798143679,13.0,,False
10294,chr5,149600000,149700000,chr5,False,1.05873449814859,13.0,,False
10295,chr5,149700000,149800000,chr5,False,1.2061358653564678,13.0,,False
10296,chr5,149800000,149900000,chr5,False,1.2920716265784375,13.0,,False
10297,chr5,149900000,150000000,chr5,False,1.1867994052559125,13.0,,False
10298,chr5,150000000,150100000,chr5,False,1.072988690413058,13.0,0.05975557357247685,False
10299,chr5,150100000,150200000,chr5,False,1.132744263985535,13.0,,False
10300,chr5,150200000,150300000,chr5,False,1.1188573897407463,13.0,,False
10301,chr5,150300000,150400000,chr5,False,1.0935166227059276,13.0,,False
10302,chr5,150400000,150500000,chr5,False,0.8386873703168345,13.0,,False
10303,chr5,150500000,150600000,chr5,False,0.4882878808030504,13.0,,False
10304,chr5,150600000,150700000,chr5,False,0.12950524691162302,13.0,,False
10305,chr5,150700000,150800000,chr5,False,0.03968383058921243,13.0,,False
10306,chr5,150800000,150900000,chr5,False,-0.04211115997452738,13.0,0.38224821309271256,False
10307,chr5,150900000,151000000,chr5,False,0.07186180570099465,13.0,,False
10308,chr5,151000000,151100000,chr5,False,0.12922816955706404,13.0,,False
10309,chr5,151100000,151200000,chr5,False,0.04536274646006652,13.0,,False
10310,chr5,151200000,151300000,chr5,False,-0.02373998446400961,13.0,0.15296815402107364,False
10311,chr5,151300000,151400000,chr5,False,0.07656483938957641,13.0,,False
10312,chr5,151400000,151500000,chr5,False,0.3401370531181852,13.0,,False
10313,chr5,151500000,151600000,chr5,False,0.3343226648517,13.0,,False
10314,chr5,151600000,151700000,chr5,False,0.30564893880558514,13.0,,False
10315,chr5,151700000,151800000,chr5,False,-0.03041920796801466,13.0,,False
10316,chr5,151800000,151900000,chr5,False,-0.039398656308615894,13.0,0.11811412034641541,False
10317,chr5,151900000,152000000,chr5,False,-0.028670240241684415,13.0,,False
10318,chr5,152000000,152100000,chr5,False,0.07871546403779953,13.0,,False
10319,chr5,152100000,152200000,chr5,False,0.034115344571217066,13.0,,False
10320,chr5,152200000,152300000,chr5,False,-0.24232438310247933,13.0,,False
10321,chr5,152300000,152400000,chr5,False,-0.3416791963156751,13.0,,False
10322,chr5,152400000,152500000,chr5,False,-0.3682364527941263,13.0,0.7941152088183363,True
10323,chr5,152500000,152600000,chr5,False,-0.35723374142720826,13.0,,False
10324,chr5,152600000,152700000,chr5,False,-0.22313651636954027,13.0,,False
10325,chr5,152700000,152800000,chr5,False,-0.0787460159192709,13.0,,False
10326,chr5,152800000,152900000,chr5,False,-0.0007571330293947049,13.0,,False
10327,chr5,152900000,153000000,chr5,False,0.02204864280795054,13.0,,False
10328,chr5,153000000,153100000,chr5,False,0.02007033039291637,13.0,0.0019783124150341697,False
10329,chr5,153100000,153200000,chr5,False,0.11113178630622847,13.0,,False
10330,chr5,153200000,153300000,chr5,False,-0.052167377736900805,13.0,,False
10331,chr5,153300000,153400000,chr5,False,-0.13953255615812674,13.0,0.2506643424643552,False
10332,chr5,153400000,153500000,chr5,False,0.000985467309345808,13.0,,False
10333,chr5,153500000,153600000,chr5,False,0.22597361107155653,13.0,,False
10334,chr5,153600000,153700000,chr5,False,0.42587875602421005,13.0,,False
10335,chr5,153700000,153800000,chr5,False,0.31241956960803735,13.0,,False
10336,chr5,153800000,153900000,chr5,False,-0.06625704026702457,13.0,,False
10337,chr5,153900000,154000000,chr5,False,-0.4499777558092632,13.0,0.9704799669650439,True
10338,chr5,154000000,154100000,chr5,False,-0.33625965472003483,13.0,,False
10339,chr5,154100000,154200000,chr5,False,0.2576599609246954,13.0,,False
10340,chr5,154200000,154300000,chr5,False,0.4656661329918599,13.0,,False
10341,chr5,154300000,154400000,chr5,False,0.5205022111557808,13.0,,False
10342,chr5,154400000,154500000,chr5,False,0.2776063831566768,13.0,,False
10343,chr5,154500000,154600000,chr5,False,0.15896135676969642,13.0,0.16567740020650462,False
10344,chr5,154600000,154700000,chr5,False,0.32463875697620104,13.0,,False
10345,chr5,154700000,154800000,chr5,False,0.09809594132553628,13.0,,False
10346,chr5,154800000,154900000,chr5,False,-0.26424598075964184,13.0,,False
10347,chr5,154900000,155000000,chr5,False,-0.6291931449146162,13.0,,False
