,chrom,start,end,region,is_bad_bin,log2_insulation_score_400000,n_valid_pixels_400000,boundary_strength_400000,is_boundary_400000
6087,chr3,117500000,117600000,chr3,False,-0.40549591178701455,13.0,0.5058660924094398,True
6088,chr3,117600000,117700000,chr3,False,-0.23860717823793787,13.0,,False
6089,chr3,117700000,117800000,chr3,False,-0.15438882357547887,13.0,,False
6090,chr3,117800000,117900000,chr3,False,-0.09087444729085259,13.0,,False
6091,chr3,117900000,118000000,chr3,False,-0.15781385982956103,13.0,,False
6092,chr3,118000000,118100000,chr3,False,-0.25610603179335334,13.0,0.16523158450250075,False
6093,chr3,118100000,118200000,chr3,False,-0.08665198922878148,13.0,,False
6094,chr3,118200000,118300000,chr3,False,0.12707597498104542,13.0,,False
6095,chr3,118300000,118400000,chr3,False,0.38006184801513354,13.0,,False
6096,chr3,118400000,118500000,chr3,False,0.419983426989856,13.0,,False
6097,chr3,118500000,118600000,chr3,False,0.28629672267681644,13.0,,False
6098,chr3,118600000,118700000,chr3,False,-0.15814954979657636,13.0,,False
6099,chr3,118700000,118800000,chr3,False,-0.38434828227877443,13.0,0.6054843651596076,True
6100,chr3,118800000,118900000,chr3,False,-0.2458310997064863,13.0,,False
6101,chr3,118900000,119000000,chr3,False,-0.24265571075035205,13.0,,False
6102,chr3,119000000,119100000,chr3,False,-0.2448633928943374,13.0,,False
6103,chr3,119100000,119200000,chr3,False,-0.25023670492656447,13.0,0.007580994176212413,False
6104,chr3,119200000,119300000,chr3,False,-0.014289017338127524,13.0,,False
6105,chr3,119300000,119400000,chr3,False,0.03423876993042695,13.0,,False
6106,chr3,119400000,119500000,chr3,False,0.03802887547795481,13.0,,False
6107,chr3,119500000,119600000,chr3,False,-0.15335839777933682,13.0,,False
6108,chr3,119600000,119700000,chr3,False,-0.31061468516625695,13.0,0.34864356064421176,False
6109,chr3,119700000,119800000,chr3,False,-0.14533690483332712,13.0,,False
6110,chr3,119800000,119900000,chr3,False,0.015681611790705558,13.0,,False
6111,chr3,119900000,120000000,chr3,False,0.08399373010454053,13.0,,False
6112,chr3,120000000,120100000,chr3,False,0.17613391077954485,13.0,,False
6113,chr3,120100000,120200000,chr3,False,0.22113608288083317,13.0,,False
6114,chr3,120200000,120300000,chr3,False,0.1733620827357268,13.0,,False
6115,chr3,120300000,120400000,chr3,False,0.07322868445798772,13.0,,False
6116,chr3,120400000,120500000,chr3,False,-0.21679952405686306,13.0,0.21116440975736,False
6117,chr3,120500000,120600000,chr3,False,-0.13927261725171744,13.0,,False
6118,chr3,120600000,120700000,chr3,False,-0.1888910967464284,13.0,0.04961847949471096,False
6119,chr3,120700000,120800000,chr3,False,-0.04690437628610217,13.0,,False
6120,chr3,120800000,120900000,chr3,False,-0.07656905313904963,13.0,0.029664676852947464,False
6121,chr3,120900000,121000000,chr3,False,-0.005635114299503044,13.0,,False
6122,chr3,121000000,121100000,chr3,False,-0.030791187009756228,13.0,,False
6123,chr3,121100000,121200000,chr3,False,-0.1289144688209309,13.0,,False
6124,chr3,121200000,121300000,chr3,False,-0.22909710328220148,13.0,,False
6125,chr3,121300000,121400000,chr3,False,-0.871114754269067,13.0,1.291098181258923,True
6126,chr3,121400000,121500000,chr3,False,-0.8221680995097498,13.0,,False
6127,chr3,121500000,121600000,chr3,False,-0.7630970993835344,13.0,,False
6128,chr3,121600000,121700000,chr3,False,-0.42615144946466726,13.0,,False
6129,chr3,121700000,121800000,chr3,False,-0.09782858832378702,13.0,,False
6130,chr3,121800000,121900000,chr3,False,0.22013901562951887,13.0,,False
6131,chr3,121900000,122000000,chr3,False,0.1867718206273688,13.0,0.033367195002150074,False
6132,chr3,122000000,122100000,chr3,False,0.23202034133852253,13.0,,False
6133,chr3,122100000,122200000,chr3,False,0.10529033201232361,13.0,,False
6134,chr3,122200000,122300000,chr3,False,-0.18312608720513807,13.0,,False
6135,chr3,122300000,122400000,chr3,False,-0.2103594908818399,13.0,,False
6136,chr3,122400000,122500000,chr3,False,-0.2121311225414396,13.0,0.3270038981733505,False
6137,chr3,122500000,122600000,chr3,False,0.08748632877856066,13.0,,False
6138,chr3,122600000,122700000,chr3,False,0.11487277563191095,13.0,,False
6139,chr3,122700000,122800000,chr3,False,-0.13116683917657657,13.0,,False
6140,chr3,122800000,122900000,chr3,False,-0.22137984786563006,13.0,0.37479823188501726,False
6141,chr3,122900000,123000000,chr3,False,-0.15203800206214163,13.0,,False
6142,chr3,123000000,123100000,chr3,False,0.016725596879728334,13.0,,False
6143,chr3,123100000,123200000,chr3,False,0.15341838401938723,13.0,,False
6144,chr3,123200000,123300000,chr3,False,0.11583866175541016,13.0,,False
6145,chr3,123300000,123400000,chr3,False,-0.06826088369033846,13.0,,False
6146,chr3,123400000,123500000,chr3,False,-0.24831108055769566,13.0,,False
6147,chr3,123500000,123600000,chr3,False,-0.48504309663435186,13.0,0.28790498917327056,False
6148,chr3,123600000,123700000,chr3,False,-0.42272557069718686,13.0,,False
6149,chr3,123700000,123800000,chr3,False,-0.3516633001255547,13.0,,False
6150,chr3,123800000,123900000,chr3,False,-0.28802366923006556,13.0,,False
6151,chr3,123900000,124000000,chr3,False,-0.2729057448875333,13.0,,False
6152,chr3,124000000,124100000,chr3,False,-0.2728144751965083,13.0,,False
6153,chr3,124100000,124200000,chr3,False,-0.19713810746108126,13.0,,False
6154,chr3,124200000,124300000,chr3,False,-0.2908961087709243,13.0,,False
6155,chr3,124300000,124400000,chr3,False,-0.3249057433529048,13.0,,False
6156,chr3,124400000,124500000,chr3,False,-0.555423102624174,13.0,,False
6157,chr3,124500000,124600000,chr3,False,-0.6017400239271716,13.0,0.8337603652656942,True
6158,chr3,124600000,124700000,chr3,False,-0.5704003015508492,13.0,,False
6159,chr3,124700000,124800000,chr3,False,-0.30887404677859526,13.0,,False
6160,chr3,124800000,124900000,chr3,False,-0.14875616378354506,13.0,,False
6161,chr3,124900000,125000000,chr3,False,0.13398210560964582,13.0,,False
6162,chr3,125000000,125100000,chr3,False,0.3051342353304062,13.0,,False
6163,chr3,125100000,125200000,chr3,False,0.4579809329429706,13.0,,False
6164,chr3,125200000,125300000,chr3,False,0.4642089777896227,13.0,,False
6165,chr3,125300000,125400000,chr3,False,0.22059556533136276,13.0,0.05613705287464987,False
6166,chr3,125400000,125500000,chr3,False,0.27673261820601264,9.0,,False
6167,chr3,125500000,125600000,chr3,False,-0.18142637704663145,9.0,,False
6168,chr3,125600000,125700000,chr3,False,-0.39808375763931847,10.0,,False
6169,chr3,125700000,125800000,chr3,True,-0.7294067900265735,9.0,1.1936157678161963,True
6170,chr3,125800000,125900000,chr3,False,-0.3660365530356631,10.0,,False
6171,chr3,125900000,126000000,chr3,False,0.014102094415670688,9.0,,False
6172,chr3,126000000,126100000,chr3,False,0.09336447096703698,9.0,,False
6173,chr3,126100000,126200000,chr3,False,-0.04566486808565755,13.0,,False
6174,chr3,126200000,126300000,chr3,False,-0.11082833926263957,13.0,,False
6175,chr3,126300000,126400000,chr3,False,-0.19141706677145284,13.0,,False
6176,chr3,126400000,126500000,chr3,False,-0.20050991977958643,13.0,,False
6177,chr3,126500000,126600000,chr3,False,-0.23297447623238227,13.0,,False
6178,chr3,126600000,126700000,chr3,False,-0.2596104780302429,13.0,0.3529749489972799,False
6179,chr3,126700000,126800000,chr3,False,0.15457445589114926,13.0,,False
6180,chr3,126800000,126900000,chr3,False,0.11841355883799211,13.0,0.03616089705315716,False
6181,chr3,126900000,127000000,chr3,False,0.2481067557724111,13.0,,False
6182,chr3,127000000,127100000,chr3,False,0.44245010686434116,13.0,,False
6183,chr3,127100000,127200000,chr3,False,0.6522042574343201,13.0,,False
6184,chr3,127200000,127300000,chr3,False,0.7454345218985475,13.0,,False
6185,chr3,127300000,127400000,chr3,False,0.43219632719135814,13.0,,False
6186,chr3,127400000,127500000,chr3,False,-0.05569486533522566,13.0,,False
6187,chr3,127500000,127600000,chr3,False,-0.3481369261784944,13.0,0.8756543482015628,True
6188,chr3,127600000,127700000,chr3,False,-0.18738396389417528,13.0,,False
6189,chr3,127700000,127800000,chr3,False,0.23754900373501764,13.0,,False
6190,chr3,127800000,127900000,chr3,False,0.30587381491211796,13.0,,False
6191,chr3,127900000,128000000,chr3,False,0.15737632923766307,13.0,,False
6192,chr3,128000000,128100000,chr3,False,-0.24225212541896735,13.0,0.5481259403310853,True
6193,chr3,128100000,128200000,chr3,False,-0.03638744327944262,13.0,,False
6194,chr3,128200000,128300000,chr3,False,0.3630061354664828,13.0,,False
6195,chr3,128300000,128400000,chr3,False,0.5012712820793178,13.0,,False
6196,chr3,128400000,128500000,chr3,False,0.38569791159813993,13.0,,False
6197,chr3,128500000,128600000,chr3,False,0.047266427253784195,13.0,0.24971024490461477,False
6198,chr3,128600000,128700000,chr3,False,0.13868498418937472,13.0,,False
6199,chr3,128700000,128800000,chr3,False,0.152280959060282,13.0,,False
6200,chr3,128800000,128900000,chr3,False,0.18328298844323315,13.0,,False
6201,chr3,128900000,129000000,chr3,False,0.19457510018154475,13.0,,False
6202,chr3,129000000,129100000,chr3,False,0.25553916119919406,13.0,,False
6203,chr3,129100000,129200000,chr3,False,0.29697667215839896,13.0,,False
6204,chr3,129200000,129300000,chr3,False,0.21782567181036572,13.0,,False
6205,chr3,129300000,129400000,chr3,False,-0.09363010205735471,13.0,0.5949013841366725,True
6206,chr3,129400000,129500000,chr3,False,-0.0143055860140232,13.0,,False
6207,chr3,129500000,129600000,chr3,False,0.1832473980021408,13.0,,False
6208,chr3,129600000,129700000,chr3,False,0.5271123351492981,13.0,,False
6209,chr3,129700000,129800000,chr3,False,0.5275174220230684,13.0,,False
6210,chr3,129800000,129900000,chr3,False,0.3728455833047246,13.0,,False
6211,chr3,129900000,130000000,chr3,False,0.002848962236236802,13.0,,False
6212,chr3,130000000,130100000,chr3,False,-0.28480255266373655,13.0,0.6921742376755129,True
6213,chr3,130100000,130200000,chr3,False,-0.08232403410471391,13.0,,False
6214,chr3,130200000,130300000,chr3,False,-0.0650359652862943,13.0,,False
6215,chr3,130300000,130400000,chr3,False,0.1913338292193375,13.0,,False
6216,chr3,130400000,130500000,chr3,False,0.4073716850117763,13.0,,False
6217,chr3,130500000,130600000,chr3,False,0.24504703771010028,13.0,,False
6218,chr3,130600000,130700000,chr3,False,0.08586404483976125,13.0,,False
6219,chr3,130700000,130800000,chr3,False,-0.042188209220144955,13.0,,False
6220,chr3,130800000,130900000,chr3,False,-0.2752037698075872,13.0,,False
6221,chr3,130900000,131000000,chr3,False,-0.45294080710600304,13.0,0.7647117486638281,True
6222,chr3,131000000,131100000,chr3,False,-0.3792122511836693,13.0,,False
6223,chr3,131100000,131200000,chr3,False,-0.12108232905682705,13.0,,False
6224,chr3,131200000,131300000,chr3,False,0.025523153133584872,13.0,,False
6225,chr3,131300000,131400000,chr3,False,0.12521585353188497,13.0,,False
6226,chr3,131400000,131500000,chr3,False,0.124910897892497,13.0,0.00030495563938796877,False
6227,chr3,131500000,131600000,chr3,False,0.19225211559116245,13.0,,False
6228,chr3,131600000,131700000,chr3,False,0.16847787293981425,13.0,0.0237742426513482,False
6229,chr3,131700000,131800000,chr3,False,0.21796363264294663,13.0,,False
6230,chr3,131800000,131900000,chr3,False,0.31177094155782503,13.0,,False
6231,chr3,131900000,132000000,chr3,False,0.1895665239342837,13.0,,False
6232,chr3,132000000,132100000,chr3,False,0.07083807529509925,13.0,,False
6233,chr3,132100000,132200000,chr3,False,-0.15858066172154972,13.0,,False
6234,chr3,132200000,132300000,chr3,False,-0.41270049902615075,13.0,0.12749754276176384,False
6235,chr3,132300000,132400000,chr3,False,-0.2852029562643869,13.0,,False
6236,chr3,132400000,132500000,chr3,False,-0.4795073479541098,13.0,,False
6237,chr3,132500000,132600000,chr3,False,-0.58718679283403,13.0,,False
6238,chr3,132600000,132700000,chr3,False,-0.7800626204477333,13.0,1.2152658992748924,True
6239,chr3,132700000,132800000,chr3,False,-0.6236715836532344,13.0,,False
6240,chr3,132800000,132900000,chr3,False,-0.3244022977803754,13.0,,False
6241,chr3,132900000,133000000,chr3,False,-0.16033299423883227,13.0,,False
6242,chr3,133000000,133100000,chr3,False,0.30494125061102106,13.0,,False
6243,chr3,133100000,133200000,chr3,False,0.3709844159171898,13.0,,False
6244,chr3,133200000,133300000,chr3,False,0.34291733778617245,13.0,,False
6245,chr3,133300000,133400000,chr3,False,0.1695393125955943,13.0,,False
6246,chr3,133400000,133500000,chr3,False,-0.28410219995799885,13.0,,False
6247,chr3,133500000,133600000,chr3,False,-0.5058521288136495,13.0,0.4603866658998205,True
6248,chr3,133600000,133700000,chr3,False,-0.2970473128104253,13.0,,False
6249,chr3,133700000,133800000,chr3,False,-0.27476556063357693,13.0,,False
6250,chr3,133800000,133900000,chr3,False,-0.19096713735494725,13.0,,False
6251,chr3,133900000,134000000,chr3,False,-0.14896638133751347,13.0,,False
6252,chr3,134000000,134100000,chr3,False,-0.06569113688397583,13.0,,False
6253,chr3,134100000,134200000,chr3,False,-0.04546546291382899,13.0,,False
6254,chr3,134200000,134300000,chr3,False,-0.26094327044665655,13.0,,False
6255,chr3,134300000,134400000,chr3,False,-0.34435343910955046,13.0,,False
6256,chr3,134400000,134500000,chr3,False,-0.35584446238527845,13.0,,False
6257,chr3,134500000,134600000,chr3,False,-0.6434318011654987,13.0,1.0144162170826885,True
6258,chr3,134600000,134700000,chr3,False,-0.5952778153121001,13.0,,False
6259,chr3,134700000,134800000,chr3,False,-0.43648977896602975,13.0,,False
6260,chr3,134800000,134900000,chr3,False,-0.26542929790763675,13.0,,False
6261,chr3,134900000,135000000,chr3,False,-0.07787636696619328,13.0,,False
6262,chr3,135000000,135100000,chr3,False,-0.1840542226980563,13.0,0.10617785573186302,False
6263,chr3,135100000,135200000,chr3,False,0.08118802457458643,13.0,,False
6264,chr3,135200000,135300000,chr3,False,0.15610433472638838,13.0,,False
6265,chr3,135300000,135400000,chr3,False,0.12887700349357145,13.0,,False
6266,chr3,135400000,135500000,chr3,False,-0.0417939262200994,13.0,0.09002006030535303,False
6267,chr3,135500000,135600000,chr3,False,0.04722544458523337,13.0,,False
6268,chr3,135600000,135700000,chr3,False,-0.01504731300441538,13.0,0.062272757589648745,False
6269,chr3,135700000,135800000,chr3,False,0.04822613408525363,13.0,,False
6270,chr3,135800000,135900000,chr3,False,-0.22449554635934307,13.0,,False
6271,chr3,135900000,136000000,chr3,False,-0.611540628411541,13.0,0.7676449631379294,True
6272,chr3,136000000,136100000,chr3,False,-0.4338267938623792,13.0,,False
6273,chr3,136100000,136200000,chr3,False,-0.16340653480087367,13.0,,False
6274,chr3,136200000,136300000,chr3,False,0.1592461895820476,13.0,,False
6275,chr3,136300000,136400000,chr3,False,0.25651341014111634,13.0,,False
6276,chr3,136400000,136500000,chr3,False,0.3303760027400358,13.0,,False
6277,chr3,136500000,136600000,chr3,False,0.37012116930518496,13.0,,False
6278,chr3,136600000,136700000,chr3,False,0.2974556078931984,13.0,,False
6279,chr3,136700000,136800000,chr3,False,0.16018696735849655,13.0,,False
6280,chr3,136800000,136900000,chr3,False,-0.18797590410685894,13.0,,False
6281,chr3,136900000,137000000,chr3,False,-0.4197604015776106,13.0,0.029529953986655644,False
6282,chr3,137000000,137100000,chr3,False,-0.39023044759095493,13.0,,False
6283,chr3,137100000,137200000,chr3,False,-0.4648227659968097,13.0,0.8349439353019947,True
6284,chr3,137200000,137300000,chr3,False,-0.08244376553417887,13.0,,False
6285,chr3,137300000,137400000,chr3,False,0.23542080542424473,13.0,,False
6286,chr3,137400000,137500000,chr3,False,0.41339604707213395,13.0,,False
6287,chr3,137500000,137600000,chr3,False,0.4280572688274815,13.0,,False
6288,chr3,137600000,137700000,chr3,False,0.3223333075394524,13.0,,False
6289,chr3,137700000,137800000,chr3,False,0.1631589695043141,13.0,,False
6290,chr3,137800000,137900000,chr3,False,-0.09740964379677541,13.0,,False
6291,chr3,137900000,138000000,chr3,False,-0.2641258825853359,13.0,,False
6292,chr3,138000000,138100000,chr3,False,-0.5593686531598312,13.0,0.8939578322248347,True
6293,chr3,138100000,138200000,chr3,False,-0.47739589382597614,13.0,,False
6294,chr3,138200000,138300000,chr3,False,-0.400920230004668,13.0,,False
6295,chr3,138300000,138400000,chr3,False,-0.1993257559365062,13.0,,False
6296,chr3,138400000,138500000,chr3,False,-0.3047274833072572,13.0,0.10540172737075099,False
6297,chr3,138500000,138600000,chr3,False,-0.05812298263853523,13.0,,False
6298,chr3,138600000,138700000,chr3,False,0.21065524436931496,13.0,,False
6299,chr3,138700000,138800000,chr3,False,0.2025729325044737,13.0,0.008082311864841263,False
6300,chr3,138800000,138900000,chr3,False,0.26331188039659753,13.0,,False
6301,chr3,138900000,139000000,chr3,False,0.20375737568694316,13.0,0.05955450470965437,False
6302,chr3,139000000,139100000,chr3,False,0.3044088084305848,13.0,,False
6303,chr3,139100000,139200000,chr3,False,0.0478443515403026,13.0,,False
6304,chr3,139200000,139300000,chr3,False,-0.10130457133585588,13.0,,False
6305,chr3,139300000,139400000,chr3,False,-0.22019904350047018,13.0,,False
6306,chr3,139400000,139500000,chr3,False,-0.3432118805418961,13.0,0.6476206889724809,True
6307,chr3,139500000,139600000,chr3,False,-0.13844592472307649,13.0,,False
6308,chr3,139600000,139700000,chr3,False,0.0017076492490878006,13.0,,False
6309,chr3,139700000,139800000,chr3,False,0.21258032279548217,13.0,,False
6310,chr3,139800000,139900000,chr3,False,0.10082248512664772,13.0,0.017293622864099578,False
6311,chr3,139900000,140000000,chr3,False,0.1181161079907473,13.0,,False
6312,chr3,140000000,140100000,chr3,False,-0.11434804943632637,13.0,0.32692837223180854,False
6313,chr3,140100000,140200000,chr3,False,-0.05968684188214753,13.0,,False
6314,chr3,140200000,140300000,chr3,False,0.14503631594575975,13.0,,False
6315,chr3,140300000,140400000,chr3,False,0.1969129261816096,13.0,,False
6316,chr3,140400000,140500000,chr3,False,0.3345891790650035,13.0,,False
6317,chr3,140500000,140600000,chr3,False,0.19438925345751573,13.0,,False
6318,chr3,140600000,140700000,chr3,False,-0.04296000098910351,13.0,,False
6319,chr3,140700000,140800000,chr3,False,-0.3792444578871863,13.0,,False
6320,chr3,140800000,140900000,chr3,False,-0.6117591692502619,13.0,1.0398164380777435,True
6321,chr3,140900000,141000000,chr3,False,-0.26498571782966784,13.0,,False
6322,chr3,141000000,141100000,chr3,False,-0.13606107652238775,13.0,,False
6323,chr3,141100000,141200000,chr3,False,-0.08083173531079044,13.0,,False
6324,chr3,141200000,141300000,chr3,False,-0.1264163802272135,13.0,,False
6325,chr3,141300000,141400000,chr3,False,-0.25312531031861235,13.0,0.17229357500782191,False
6326,chr3,141400000,141500000,chr3,False,-0.06534236960822913,13.0,,False
6327,chr3,141500000,141600000,chr3,False,0.21496392770331738,13.0,,False
6328,chr3,141600000,141700000,chr3,False,0.435203278827159,13.0,,False
6329,chr3,141700000,141800000,chr3,False,0.423215179317182,13.0,,False
6330,chr3,141800000,141900000,chr3,False,0.33235664973850115,13.0,,False
6331,chr3,141900000,142000000,chr3,False,0.30621947535787697,13.0,,False
6332,chr3,142000000,142100000,chr3,False,0.21636518886564363,13.0,,False
6333,chr3,142100000,142200000,chr3,False,0.077844563747161,13.0,,False
6334,chr3,142200000,142300000,chr3,False,-0.06852409016118749,13.0,,False
6335,chr3,142300000,142400000,chr3,False,-0.24278550451877098,13.0,,False
6336,chr3,142400000,142500000,chr3,False,-0.4428600879309631,13.0,0.7923304170140113,True
6337,chr3,142500000,142600000,chr3,False,-0.33775557241142923,13.0,,False
6338,chr3,142600000,142700000,chr3,False,-0.0628605724209882,13.0,,False
6339,chr3,142700000,142800000,chr3,False,0.1462126914014087,13.0,,False
6340,chr3,142800000,142900000,chr3,False,0.05460217248679126,13.0,,False
6341,chr3,142900000,143000000,chr3,False,-0.22356877390078592,13.0,0.3697814653021946,False
6342,chr3,143000000,143100000,chr3,False,-0.21146778028463475,13.0,,False
6343,chr3,143100000,143200000,chr3,False,0.021087715809533333,13.0,,False
6344,chr3,143200000,143300000,chr3,False,0.1579768363110935,13.0,,False
6345,chr3,143300000,143400000,chr3,False,0.34947032908304815,13.0,,False
6346,chr3,143400000,143500000,chr3,False,0.2354671936464284,13.0,,False
6347,chr3,143500000,143600000,chr3,False,-0.036450733173636424,13.0,,False
6348,chr3,143600000,143700000,chr3,False,-0.41258857352614237,13.0,,False
6349,chr3,143700000,143800000,chr3,False,-0.695862677633867,13.0,,False
6350,chr3,143800000,143900000,chr3,False,-0.7827492652692579,13.0,1.3442810722418246,True
6351,chr3,143900000,144000000,chr3,False,-0.44203531696717135,13.0,,False
6352,chr3,144000000,144100000,chr3,False,-0.1905649344846481,13.0,,False
6353,chr3,144100000,144200000,chr3,False,0.01656889094538817,13.0,,False
6354,chr3,144200000,144300000,chr3,False,0.1584853447502049,13.0,,False
6355,chr3,144300000,144400000,chr3,False,0.2755150170854905,13.0,,False
6356,chr3,144400000,144500000,chr3,False,0.260241183355599,13.0,0.005751494057651962,False
6357,chr3,144500000,144600000,chr3,False,0.26599267741325094,13.0,,False
6358,chr3,144600000,144700000,chr3,False,0.0993216491220968,13.0,,False
6359,chr3,144700000,144800000,chr3,False,0.09272996019769578,13.0,,False
6360,chr3,144800000,144900000,chr3,False,0.07489405149364538,13.0,0.06619953508101566,False
6361,chr3,144900000,145000000,chr3,False,0.13592502915843366,13.0,,False
6362,chr3,145000000,145100000,chr3,False,0.14109358657466103,13.0,,False
6363,chr3,145100000,145200000,chr3,False,0.03129659433867085,13.0,0.22830755174757214,False
6364,chr3,145200000,145300000,chr3,False,0.06249107402158661,13.0,,False
6365,chr3,145300000,145400000,chr3,False,0.13646976239679012,13.0,,False
6366,chr3,145400000,145500000,chr3,False,0.24863028041077945,13.0,,False
6367,chr3,145500000,145600000,chr3,False,0.259604146086243,13.0,,False
6368,chr3,145600000,145700000,chr3,False,0.24619750370177784,13.0,,False
6369,chr3,145700000,145800000,chr3,False,0.06874479511500187,13.0,,False
6370,chr3,145800000,145900000,chr3,False,0.027710130379155967,13.0,,False
6371,chr3,145900000,146000000,chr3,False,-0.10789743065142929,13.0,,False
6372,chr3,146000000,146100000,chr3,False,-0.13148967749947776,13.0,,False
6373,chr3,146100000,146200000,chr3,False,-0.1340823676717208,13.0,0.4095973847572113,True
6374,chr3,146200000,146300000,chr3,False,-0.019486284971265134,13.0,,False
6375,chr3,146300000,146400000,chr3,False,0.3937860671611637,13.0,,False
6376,chr3,146400000,146500000,chr3,False,0.2868642671746509,13.0,,False
6377,chr3,146500000,146600000,chr3,False,0.1498998499111613,13.0,,False
6378,chr3,146600000,146700000,chr3,False,-0.18201450279618323,13.0,,False
6379,chr3,146700000,146800000,chr3,False,-0.23517963287067284,13.0,0.6289657000318365,True
6380,chr3,146800000,146900000,chr3,False,0.22307574942157388,13.0,,False
6381,chr3,146900000,147000000,chr3,False,0.5615318069725665,13.0,,False
6382,chr3,147000000,147100000,chr3,False,0.4864944141245938,13.0,,False
6383,chr3,147100000,147200000,chr3,False,0.3096889207516222,13.0,,False
6384,chr3,147200000,147300000,chr3,False,0.14112707515834044,13.0,0.22756352701320098,False
6385,chr3,147300000,147400000,chr3,False,0.2553873561231567,13.0,,False
6386,chr3,147400000,147500000,chr3,False,0.3686906021715414,13.0,,False
6387,chr3,147500000,147600000,chr3,False,0.299372876735283,13.0,,False
6388,chr3,147600000,147700000,chr3,False,0.1293924676668207,13.0,,False
6389,chr3,147700000,147800000,chr3,False,0.11552129648361018,13.0,0.17616348458839534,False
6390,chr3,147800000,147900000,chr3,False,0.2668638342077179,13.0,,False
6391,chr3,147900000,148000000,chr3,False,0.2916847810720055,13.0,,False
6392,chr3,148000000,148100000,chr3,False,0.21213906870693106,13.0,,False
6393,chr3,148100000,148200000,chr3,False,0.13065696428898332,13.0,,False
6394,chr3,148200000,148300000,chr3,False,0.07349436440482461,13.0,0.30876179728482944,False
6395,chr3,148300000,148400000,chr3,False,0.1448476157431113,13.0,,False
6396,chr3,148400000,148500000,chr3,False,0.21830010578945627,13.0,,False
6397,chr3,148500000,148600000,chr3,False,0.1613357737187809,13.0,0.05696433207067536,False
6398,chr3,148600000,148700000,chr3,False,0.38225616168965404,13.0,,False
6399,chr3,148700000,148800000,chr3,False,0.12227703473589575,13.0,,False
6400,chr3,148800000,148900000,chr3,False,0.1060446340260128,13.0,0.14432227287356955,False
6401,chr3,148900000,149000000,chr3,False,0.25036690689958235,13.0,,False
6402,chr3,149000000,149100000,chr3,False,0.08887149352361258,13.0,,False
6403,chr3,149100000,149200000,chr3,False,0.08698103075171135,13.0,,False
6404,chr3,149200000,149300000,chr3,False,-0.06602934696558792,13.0,,False
6405,chr3,149300000,149400000,chr3,False,-0.18254752497064725,13.0,0.0857645291319978,False
6406,chr3,149400000,149500000,chr3,False,-0.14015095591228757,13.0,,False
6407,chr3,149500000,149600000,chr3,False,-0.09678299583864945,13.0,,False
6408,chr3,149600000,149700000,chr3,False,-0.27783393472907675,13.0,,False
6409,chr3,149700000,149800000,chr3,False,-0.45736296049616054,13.0,,False
6410,chr3,149800000,149900000,chr3,False,-0.623337032384445,13.0,0.5501200665924997,True
6411,chr3,149900000,150000000,chr3,False,-0.4314239150324836,13.0,,False
6412,chr3,150000000,150100000,chr3,False,-0.23155569116496383,13.0,,False
6413,chr3,150100000,150200000,chr3,False,-0.09529920532851578,13.0,,False
6414,chr3,150200000,150300000,chr3,False,-0.07321696579194537,13.0,,False
6415,chr3,150300000,150400000,chr3,False,-0.29635774522987657,13.0,,False
6416,chr3,150400000,150500000,chr3,False,-0.418006268278061,13.0,0.32737289915650475,False
6417,chr3,150500000,150600000,chr3,False,-0.28655127379755874,13.0,,False
6418,chr3,150600000,150700000,chr3,False,-0.34286445457888937,13.0,0.05631318078133063,False
6419,chr3,150700000,150800000,chr3,False,-0.20374775009806134,13.0,,False
6420,chr3,150800000,150900000,chr3,False,-0.09063336912155623,13.0,,False
6421,chr3,150900000,151000000,chr3,False,-0.1918769497689667,13.0,,False
6422,chr3,151000000,151100000,chr3,False,-0.362284302962768,13.0,,False
6423,chr3,151100000,151200000,chr3,False,-0.6334817598359166,13.0,,False
6424,chr3,151200000,151300000,chr3,False,-0.7576599428650963,13.0,1.0875145833587638,True
6425,chr3,151300000,151400000,chr3,False,-0.7390158411185628,13.0,,False
6426,chr3,151400000,151500000,chr3,False,-0.3146555029685224,13.0,,False
6427,chr3,151500000,151600000,chr3,False,0.04036770956854754,13.0,,False
6428,chr3,151600000,151700000,chr3,False,0.16125704489301285,13.0,,False
6429,chr3,151700000,151800000,chr3,False,0.05091411903035232,13.0,,False
6430,chr3,151800000,151900000,chr3,False,-0.14395617896077156,13.0,,False
6431,chr3,151900000,152000000,chr3,False,-0.4119236715363917,13.0,0.5731807164294045,True
6432,chr3,152000000,152100000,chr3,False,-0.2888079488934241,13.0,,False
6433,chr3,152100000,152200000,chr3,False,0.0008500826649364705,13.0,,False
6434,chr3,152200000,152300000,chr3,False,0.17180025887944564,13.0,,False
6435,chr3,152300000,152400000,chr3,False,-0.048768680600287134,13.0,,False
6436,chr3,152400000,152500000,chr3,False,-0.2910943488925801,13.0,,False
6437,chr3,152500000,152600000,chr3,False,-0.5603878415018244,13.0,0.73218810038127,True
6438,chr3,152600000,152700000,chr3,False,-0.36229461845092387,13.0,,False
6439,chr3,152700000,152800000,chr3,False,-0.15405653648972326,13.0,,False
6440,chr3,152800000,152900000,chr3,False,-0.03564656426058681,13.0,,False
6441,chr3,152900000,153000000,chr3,False,-0.15955286236129226,13.0,,False
6442,chr3,153000000,153100000,chr3,False,-0.2348632109149075,13.0,0.1992166466543207,False
6443,chr3,153100000,153200000,chr3,False,0.05811397968857755,13.0,,False
